"","V1","station_id","B1","B2","B3","B4","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"108",4168,"Curuai_06_2004_PCJ04",0.00416691073465248,0.00557650958183859,0.00562374479771389,0.00218203668647366,"41","LabISA-INPE","AMZ","Curuai",-2.22319,-55.788502,2004-06-08,10.851,5.675,1.2,NA,"Curuai_2004_06"
"109",4169,"Curuai_06_2004_PCJ05",0.0106947269728671,0.0154150920636704,0.0157321280723926,0.0115384713388172,"41","LabISA-INPE","AMZ","Curuai",-2.13583,-55.786098,2004-06-08,43.044,18.5529,0.5,NA,"Curuai_2004_06"
"110",4170,"Curuai_06_2004_PCJ06",0.00649718549662582,0.0101902142076917,0.0112010516885727,0.00318264805249637,"41","LabISA-INPE","AMZ","Curuai",-2.16536,-55.7589,2004-06-08,14.033,12.3343,0.5,NA,"Curuai_2004_06"
"111",4171,"Curuai_06_2004_PCJ100",0.00695767285327322,0.0117278310343708,0.013196319345179,0.00400207567193065,"41","LabISA-INPE","AMZ","Curuai",-2.1695,-55.262402,2004-06-16,12.89,11.6067,0.6,NA,"Curuai_2004_06"
"112",4172,"Curuai_06_2004_PCJ101",0.019933473253733,0.0264671050824406,0.0276411936416172,0.0143579415782345,"41","LabISA-INPE","AMZ","Curuai",-2.22983,-55.311401,2004-06-03,19.667,14.6429,0.45,NA,"Curuai_2004_06"
"113",4173,"Curuai_06_2004_PCJ102",0.0158795622621924,0.0219142754923761,0.0213667920062386,0.0102102462948602,"41","LabISA-INPE","AMZ","Curuai",-2.26236,-55.339199,2004-06-03,27.785,14.0437,0.6,NA,"Curuai_2004_06"
"114",4174,"Curuai_06_2004_PCJ103",0.0145977716387707,0.0201501891023323,0.0209955485594053,0.0100141355413157,"41","LabISA-INPE","AMZ","Curuai",-2.21083,-55.3508,2004-06-05,15.652,14.6388,0.5,NA,"Curuai_2004_06"
"115",4175,"Curuai_06_2004_PCJ104",0.0116228001881809,0.0171429537760314,0.0159914992788274,0.00709562123871112,"41","LabISA-INPE","AMZ","Curuai",-2.24425,-55.3741,2004-06-05,38.293,15.0771,0.5,NA,"Curuai_2004_06"
"116",4176,"Curuai_06_2004_PCJ105",0.0137095612691072,0.0193684294014011,0.0170193685981084,0.00883214570341842,"41","LabISA-INPE","AMZ","Curuai",-2.28575,-55.368099,2004-06-19,45.158,14.8,0.6,NA,"Curuai_2004_06"
"117",4177,"Curuai_06_2004_PCJ106",0.0101900632374049,0.0147137406212349,0.0145727145081656,0.00685723332282019,"41","LabISA-INPE","AMZ","Curuai",-2.27208,-55.4021,2004-06-03,25.655,12.8429,0.6,NA,"Curuai_2004_06"
"118",4178,"Curuai_06_2004_PCJ107",0.0140771829104257,0.0201050572822722,0.0190500828696442,0.0088429227814109,"41","LabISA-INPE","AMZ","Curuai",-2.242,-55.438801,2004-06-19,28.2,13.3837,0.65,NA,"Curuai_2004_06"
"119",4179,"Curuai_06_2004_PCJ108",0.00524340193298544,0.00960646650413706,0.00845019978465541,0.00317212648629372,"41","LabISA-INPE","AMZ","Curuai",-2.26661,-55.4599,2004-06-06,41.463,13.1763,0.8,NA,"Curuai_2004_06"
"120",4180,"Curuai_06_2004_PCJ109",0.0112247104333867,0.0169323818317905,0.0164651176566997,0.00760027590247793,"41","LabISA-INPE","AMZ","Curuai",-2.21817,-55.474201,2004-06-03,38.248,16.63,0.5,NA,"Curuai_2004_06"
"121",4181,"Curuai_06_2004_PCJ11",0.00516500264801297,0.007060486084348,0.00641893277440472,0.00238756923846126,"41","LabISA-INPE","AMZ","Curuai",-2.12567,-55.750198,2004-06-09,32.68,10.197,0.8,NA,"Curuai_2004_06"
"122",4182,"Curuai_06_2004_PCJ110",0.00709629466750817,0.0104705880560118,0.0106491448970703,0.00380893674797387,"41","LabISA-INPE","AMZ","Curuai",-2.25394,-55.525799,2004-06-19,19.406,11.3025,0.7,NA,"Curuai_2004_06"
"123",4183,"Curuai_06_2004_PCJ111",0.00431714853113177,0.00566642411626943,0.00547268787354588,0.00165797516498395,"41","LabISA-INPE","AMZ","Curuai",-2.25133,-55.548901,2004-06-03,15.148,7.329,0.9,NA,"Curuai_2004_06"
"124",4184,"Curuai_06_2004_PCJ112",0.00396232448424682,0.00551268108481501,0.00554304463755627,0.0015875659942201,"41","LabISA-INPE","AMZ","Curuai",-2.23689,-55.609299,2004-06-06,10.631,6.548,1.2,NA,"Curuai_2004_06"
"125",4185,"Curuai_06_2004_PCJ113",0.00676666157960299,0.0115605037903538,0.0105636325443421,0.00395848480680377,"41","LabISA-INPE","AMZ","Curuai",-2.27236,-55.403301,2004-06-19,38.889,15.2963,0.6,NA,"Curuai_2004_06"
"126",4186,"Curuai_06_2004_PCJ114",0.0245482982783288,0.0342522436656436,0.0327378700154053,0.0159480681194656,"41","LabISA-INPE","AMZ","Curuai",-2.22853,-55.310799,2004-06-19,31.655,12.8263,0.55,NA,"Curuai_2004_06"
"127",4187,"Curuai_06_2004_PCJ115",0.0130107174754381,0.0195194606681071,0.020043262711486,0.00783172429914036,"41","LabISA-INPE","AMZ","Curuai",-2.17781,-55.220901,2004-06-19,19.588,12.4263,0.65,NA,"Curuai_2004_06"
"128",4188,"Curuai_06_2004_PCJ12",0.00425094193174899,0.00573500041272022,0.00506349190166124,0.00197130005256389,"41","LabISA-INPE","AMZ","Curuai",-2.10836,-55.7729,2004-06-09,37.645,9.2875,0.75,NA,"Curuai_2004_06"
"129",4189,"Curuai_06_2004_PCJ13",0.00500877635639252,0.0077225400143268,0.00831433904372449,0.00258504917484865,"41","LabISA-INPE","AMZ","Curuai",-2.09161,-55.740101,2004-06-09,15.795,13.4543,0.5,NA,"Curuai_2004_06"
"130",4190,"Curuai_06_2004_PCJ14",0.015300128090106,0.0196961150720517,0.0218562148619738,0.00872223707668429,"41","LabISA-INPE","AMZ","Curuai",-2.06758,-55.760899,2004-06-09,1.594,14.2857,0.4,NA,"Curuai_2004_06"
"131",4191,"Curuai_06_2004_PCJ21",0.00511323006334681,0.0100846223238798,0.00750957544678838,0.00512031810370107,"41","LabISA-INPE","AMZ","Curuai",-2.08117,-55.6679,2004-06-13,131.275,25.228,0.4,NA,"Curuai_2004_06"
"132",4192,"Curuai_06_2004_PCJ22",0.00941687507918884,0.0128607863167734,0.0140009250338617,0.00656944723338442,"41","LabISA-INPE","AMZ","Curuai",-2.07508,-55.685501,2004-06-14,119.566,25.478,0.4,NA,"Curuai_2004_06"
"133",4193,"Curuai_06_2004_PCJ23",0.00941687507918884,0.0128607863167734,0.0140009250338617,0.00656944723338442,"41","LabISA-INPE","AMZ","Curuai",-2.06142,-55.659599,2004-06-14,12.585,11.663,0.65,NA,"Curuai_2004_06"
"134",4194,"Curuai_06_2004_PCJ24",0.0524339187820116,0.0611774623575457,0.066900537540377,0.0380845764962719,"41","LabISA-INPE","AMZ","Curuai",-2.04614,-55.674301,2004-06-14,14.402,5.79571,1.1,NA,"Curuai_2004_06"
"135",4195,"Curuai_06_2004_PCJ31",0.0249851709445161,0.0438939332578141,0.0578682341785458,0.0133591208238064,"41","LabISA-INPE","AMZ","Curuai",-2.07233,-55.437801,2004-06-12,10.972,18.5617,0.4,NA,"Curuai_2004_06"
"136",4196,"Curuai_06_2004_PCJ32",0.0117443220538967,0.0207462626416764,0.0270391516783732,0.00968812376207125,"41","LabISA-INPE","AMZ","Curuai",-2.05211,-55.456699,2004-06-12,1.155,34.61,0.25,NA,"Curuai_2004_06"
"137",4197,"Curuai_06_2004_PCJ33",0.00600785522379507,0.0101282243615626,0.0121816722077197,0.00361387568624137,"41","LabISA-INPE","AMZ","Curuai",-2.04522,-55.485298,2004-06-12,12.861,14.4333,0.45,NA,"Curuai_2004_06"
"138",4198,"Curuai_06_2004_PCJ34",0.0211268221119172,0.0317271221671085,0.0367563193636707,0.00913171758163472,"41","LabISA-INPE","AMZ","Curuai",-2.07192,-55.4888,2004-06-12,18.047,10.863,0.5,NA,"Curuai_2004_06"
"139",4199,"Curuai_06_2004_PCJ35",0.00642413776720132,0.0107014507852728,0.0112743946571613,0.00365708877044305,"41","LabISA-INPE","AMZ","Curuai",-2.08164,-55.5187,2004-06-12,27.43,10.897,0.5,NA,"Curuai_2004_06"
"140",4200,"Curuai_06_2004_PCJ36",0.00875747574347437,0.0116362108989894,0.0137023141010312,0.00293128641189734,"41","LabISA-INPE","AMZ","Curuai",-2.01886,-55.522499,2004-06-12,5.238,7.055,0.9,NA,"Curuai_2004_06"
"141",4201,"Curuai_06_2004_PCJ37",0.00196070346931011,0.00274902390307948,0.00228822600180928,0.00100842852666723,"41","LabISA-INPE","AMZ","Curuai",-2.06144,-55.572899,2004-06-12,37.411,14.052,0.7,NA,"Curuai_2004_06"
"142",4202,"Curuai_06_2004_PCJ38",0.0029022275168283,0.00379164848212846,0.00424661338010334,0.00147585197264588,"41","LabISA-INPE","AMZ","Curuai",-2.00044,-55.5639,2004-06-12,11.664,6.841,0.8,NA,"Curuai_2004_06"
"143",4203,"Curuai_06_2004_PCJ41",0.00408524325955762,0.00748967463802339,0.00714686145171149,0.00230945159001065,"41","LabISA-INPE","AMZ","Curuai",-2.15464,-55.7365,2004-06-09,33.749,13.7557,0.6,NA,"Curuai_2004_06"
"144",4204,"Curuai_06_2004_PCJ42",0.015138659407205,0.0303377198314102,0.0295876655360161,0.00886272119807217,"41","LabISA-INPE","AMZ","Curuai",-2.10514,-55.698002,2004-06-13,48.121,16.3431,0.45,NA,"Curuai_2004_06"
"145",4205,"Curuai_06_2004_PCJ43",0.00511961933454913,0.00978488346679105,0.00811521433102238,0.00350522749227555,"41","LabISA-INPE","AMZ","Curuai",-2.13831,-55.676399,2004-06-13,61.491,16.7886,0.6,NA,"Curuai_2004_06"
"146",4206,"Curuai_06_2004_PCJ44",0.0188526167429828,0.0383601032063313,0.0348533479187056,0.0154066962713338,"41","LabISA-INPE","AMZ","Curuai",-2.13969,-55.616199,2004-06-13,52.415,18.079,0.55,NA,"Curuai_2004_06"
"147",4207,"Curuai_06_2004_PCJ45",0.00614207733687226,0.0105663764610234,0.0111167698606643,0.0033671662662726,"41","LabISA-INPE","AMZ","Curuai",-2.09161,-55.624802,2004-06-13,26.21,15.58,0.6,NA,"Curuai_2004_06"
"148",4208,"Curuai_06_2004_PCJ46",0.00939747970951314,0.016945060631082,0.0160274794293342,0.00616624924302734,"41","LabISA-INPE","AMZ","Curuai",-2.0975,-55.5769,2004-06-13,44.343,20.525,0.45,NA,"Curuai_2004_06"
"149",4209,"Curuai_06_2004_PCJ51",0.0092837241853593,0.0151256420605598,0.0142610998998391,0.00531996754810352,"41","LabISA-INPE","AMZ","Curuai",-2.11922,-55.528599,2004-06-10,27.24,15.55,0.5,NA,"Curuai_2004_06"
"150",4210,"Curuai_06_2004_PCJ52",0.00901660267170043,0.0146280721904912,0.0136196189110248,0.00579627193806485,"41","LabISA-INPE","AMZ","Curuai",-2.13331,-55.556801,2004-06-10,26.995,14.2788,0.55,NA,"Curuai_2004_06"
"151",4211,"Curuai_06_2004_PCJ53",0.00533335254705187,0.0105761077565692,0.00965251702858802,0.00372657756872309,"41","LabISA-INPE","AMZ","Curuai",-2.15572,-55.567799,2004-06-10,37.741,15.0688,0.55,NA,"Curuai_2004_06"
"152",4212,"Curuai_06_2004_PCJ54",0.00997969681776393,0.014512841987602,0.0139674751244965,0.00576616986531552,"41","LabISA-INPE","AMZ","Curuai",-2.17153,-55.612499,2004-06-10,26.774,11.9237,0.6,NA,"Curuai_2004_06"
"153",4213,"Curuai_06_2004_PCJ55",0.00869541216474487,0.0117022760161484,0.0116737110654561,0.00541110350006267,"41","LabISA-INPE","AMZ","Curuai",-2.17303,-55.652401,2004-06-10,18.727,12.356,0.6,NA,"Curuai_2004_06"
"154",4214,"Curuai_06_2004_PCJ61",0.00620120609003443,0.0107437482235898,0.0105353392100332,0.00368508150820209,"41","LabISA-INPE","AMZ","Curuai",-2.18047,-55.500301,2004-06-06,31.092,15.71,0.65,NA,"Curuai_2004_06"
"155",4215,"Curuai_06_2004_PCJ62",0.0105117722873685,0.0156567288817151,0.0148588652004505,0.00633002802712034,"41","LabISA-INPE","AMZ","Curuai",-2.16753,-55.541801,2004-06-10,31.463,12.694,0.65,NA,"Curuai_2004_06"
"156",4216,"Curuai_06_2004_PCJ63",0.0171355878664584,0.0236483669928148,0.0220080458030122,0.0104109857605089,"41","LabISA-INPE","AMZ","Curuai",-2.15642,-55.515598,2004-06-10,34.258,13.4937,0.6,NA,"Curuai_2004_06"
"157",4217,"Curuai_06_2004_PCJ64",0.00696442187294343,0.0116959833410113,0.01211205044309,0.00359629153114702,"41","LabISA-INPE","AMZ","Curuai",-2.17158,-55.459099,2004-06-06,21.984,16.5271,0.55,NA,"Curuai_2004_06"
"158",4218,"Curuai_06_2004_PCJ65",0.0107666278829729,0.0166211461239273,0.0160895516385196,0.00687931068176238,"41","LabISA-INPE","AMZ","Curuai",-2.14472,-55.475899,2004-06-10,28.993,18.8571,0.4,NA,"Curuai_2004_06"
"159",4219,"Curuai_06_2004_PCJ66",0.00779616577071667,0.0136965399703107,0.0118582330626007,0.00524011966517959,"41","LabISA-INPE","AMZ","Curuai",-2.12461,-55.4944,2004-06-11,60.554,19.3629,0.45,NA,"Curuai_2004_06"
"160",4220,"Curuai_06_2004_PCJ67",0.0106989830156587,0.016158150968663,0.0149697903858723,0.00655878935896952,"41","LabISA-INPE","AMZ","Curuai",-2.13903,-55.437401,2004-06-10,43.285,19.0171,0.4,NA,"Curuai_2004_06"
"161",4221,"Curuai_06_2004_PCJ68",0.00730407629159,0.0121103608968915,0.0118803463518241,0.00443853231720913,"41","LabISA-INPE","AMZ","Curuai",-2.09875,-55.487301,2004-06-11,40.512,17.0967,0.45,NA,"Curuai_2004_06"
"162",4222,"Curuai_06_2004_PCJ69",0.00727649568091871,0.0127576651818047,0.0115750080194559,0.00469525282682795,"41","LabISA-INPE","AMZ","Curuai",-2.10961,-55.438,2004-06-11,40.284,17.88,0.45,NA,"Curuai_2004_06"
"163",4223,"Curuai_06_2004_PCJ70",0.0151831829052478,0.0224713957794508,0.0222625737282677,0.011179712363511,"41","LabISA-INPE","AMZ","Curuai",-2.12158,-55.398701,2004-06-11,31.683,17.5863,0.5,NA,"Curuai_2004_06"
"164",4224,"Curuai_06_2004_PCJ71",0.00890405494117862,0.015139128092747,0.017389191502535,0.00547603582844757,"41","LabISA-INPE","AMZ","Curuai",-2.09272,-55.407101,2004-06-11,18.541,17.63,0.45,NA,"Curuai_2004_06"
"165",4225,"Curuai_06_2004_PCJ72",0.0116139349092321,0.0181428836754628,0.0205623639027875,0.00729292772811567,"41","LabISA-INPE","AMZ","Curuai",-2.10928,-55.372501,2004-06-11,9.894,13.6163,0.5,NA,"Curuai_2004_06"
"166",4226,"Curuai_06_2004_PCJ81",0.0535013445810966,0.0814938933559329,0.0832649719130385,0.0456406898084186,"41","LabISA-INPE","AMZ","Curuai",-2.17394,-55.412899,2004-06-16,52.14,18.4733,0.55,NA,"Curuai_2004_06"
"167",4227,"Curuai_06_2004_PCJ82",0.0315979336597228,0.0478378066263334,0.0583080187899121,0.024675759170699,"41","LabISA-INPE","AMZ","Curuai",-2.13306,-55.353699,2004-06-16,13.674,12.1337,0.65,NA,"Curuai_2004_06"
"168",4228,"Curuai_06_2004_PCJ83",0.0216951238358426,0.0354937346563166,0.0408666720679085,0.0135243475225966,"41","LabISA-INPE","AMZ","Curuai",-2.16681,-55.3508,2004-06-16,17.773,16.45,0.6,NA,"Curuai_2004_06"
"169",4229,"Curuai_06_2004_PCJ84",0.0157368828145374,0.0228973001842424,0.0264750774427865,0.00891479885654745,"41","LabISA-INPE","AMZ","Curuai",-2.1615,-55.301399,2004-06-16,12.049,13.086,0.55,NA,"Curuai_2004_06"
"170",4230,"Curuai_06_2004_PCJ91",0.0398848775125504,0.0701280571049889,0.0903316449966593,0.0239762156123631,"41","LabISA-INPE","AMZ","Curuai",-2.24014,-55.116699,2004-06-04,8.239,15.7171,0.4,NA,"Curuai_2004_06"
"171",4231,"Curuai_06_2004_PCJ92",0.00689925523593222,0.0124241038945059,0.0136039776066301,0.0034186198529277,"41","LabISA-INPE","AMZ","Curuai",-2.22706,-55.1558,2004-06-19,12.947,11.7656,0.6,NA,"Curuai_2004_06"
"172",4232,"Curuai_06_2004_PCJ93",0.00812518235033252,0.0131850488985343,0.0140319137513566,0.00359588306788321,"41","LabISA-INPE","AMZ","Curuai",-2.19958,-55.155899,2004-06-19,11.359,12.9225,0.65,NA,"Curuai_2004_06"
"173",4233,"Curuai_06_2004_PCJ94",0.0180310894779363,0.033652947274653,0.0292619099783585,0.00974862388320822,"41","LabISA-INPE","AMZ","Curuai",-2.23428,-55.1987,2004-06-19,57.017,15.7943,0.65,NA,"Curuai_2004_06"
"174",4234,"Curuai_06_2004_PCJ95",0.0106217498011788,0.0171934416330092,0.0173326250854838,0.00452571686876902,"41","LabISA-INPE","AMZ","Curuai",-2.25706,-55.2309,2004-06-04,14.134,13.0375,0.65,NA,"Curuai_2004_06"
"175",4235,"Curuai_06_2004_PCJ96",0.0120726871884445,0.020196476421783,0.0208680773834398,0.00700987316225658,"41","LabISA-INPE","AMZ","Curuai",-2.20233,-55.235699,2004-06-04,26.231,16.24,0.45,NA,"Curuai_2004_06"
"176",4236,"Curuai_06_2004_PCJ97",0.0105083262295571,0.0178262570603531,0.0195860685444985,0.00664691676677982,"41","LabISA-INPE","AMZ","Curuai",-2.17875,-55.221901,2004-06-04,21.312,17.1425,0.45,NA,"Curuai_2004_06"
"177",4237,"Curuai_06_2004_PCJ98",0.0110304117563403,0.0169643632692501,0.0149487732873036,0.00690137252220149,"41","LabISA-INPE","AMZ","Curuai",-2.23456,-55.267601,2004-06-04,48.822,17.3175,0.5,NA,"Curuai_2004_06"
"178",4238,"Curuai_06_2004_PCJ99",0.00927756368305158,0.0151781613427608,0.0140919831100717,0.00490569800098305,"41","LabISA-INPE","AMZ","Curuai",-2.19742,-55.277,2004-06-19,29.176,12.5913,0.6,NA,"Curuai_2004_06"
"179",4239,"Curuai_06_2004_PIJ01",0.00622242988689049,0.010181727101055,0.0122646629981984,0.00327848915163179,"41","LabISA-INPE","AMZ","Curuai",-2.15297,-55.886902,2004-06-07,NA,NA,0.45,NA,"Curuai_2004_06"
"180",4240,"Curuai_06_2004_PIJ02",0.0190280783924938,0.0260512141341381,0.0301629062855264,0.0127224887634497,"41","LabISA-INPE","AMZ","Curuai",-2.14217,-55.872299,2004-06-07,NA,NA,1.2,NA,"Curuai_2004_06"
"181",4241,"Curuai_06_2004_PIJ03",0.00256184964563319,0.00370464264701054,0.00430844950200351,0.00116869734895644,"41","LabISA-INPE","AMZ","Curuai",-2.15039,-55.851898,2004-06-07,NA,NA,1,NA,"Curuai_2004_06"
"182",4242,"Curuai_06_2004_PIJ04",0.0159994732213674,0.0210604110468242,0.0234750502608532,0.0118874465386601,"41","LabISA-INPE","AMZ","Curuai",-2.14317,-55.8251,2004-06-07,NA,NA,0.45,NA,"Curuai_2004_06"
"183",4243,"Curuai_06_2004_PIJ05",0.0107258389800673,0.0161274027203123,0.0192837346422073,0.00809298879324675,"41","LabISA-INPE","AMZ","Curuai",-2.16056,-55.841702,2004-06-07,NA,NA,0.45,NA,"Curuai_2004_06"
"184",4244,"Curuai_06_2004_PIJ06",0.0136786096329677,0.0199336341720951,0.0233121392919469,0.0101280851512562,"41","LabISA-INPE","AMZ","Curuai",-2.17192,-55.854301,2004-06-07,NA,NA,0.45,NA,"Curuai_2004_06"
"185",4245,"Curuai_06_2004_PIJ07",0.0126898934334671,0.0177017464488059,0.0204612340306002,0.00920164812177897,"41","LabISA-INPE","AMZ","Curuai",-2.16778,-55.828701,2004-06-07,NA,NA,0.4,NA,"Curuai_2004_06"
"186",4246,"Curuai_06_2004_PIJ08",0.00896094832676528,0.0139420782241648,0.01605642367428,0.006257277918241,"41","LabISA-INPE","AMZ","Curuai",-2.18864,-55.834202,2004-06-07,NA,NA,0.45,NA,"Curuai_2004_06"
"187",4247,"Curuai_06_2004_PIJ09",0.0122420316827057,0.0151519099222142,0.015750879428796,0.00881424548184099,"41","LabISA-INPE","AMZ","Curuai",-2.20186,-55.839699,2004-06-07,NA,NA,0.65,NA,"Curuai_2004_06"
"188",4248,"Curuai_06_2004_PIJ10",0.00539102858462112,0.00696365634544374,0.00689173617789246,0.00310911465658182,"41","LabISA-INPE","AMZ","Curuai",-2.21472,-55.814899,2004-06-08,NA,NA,0.75,NA,"Curuai_2004_06"
"189",4249,"Curuai_06_2004_PIJ101",0.00572258269168267,0.00904230322145998,0.00869579178080524,0.00245453130033539,"41","LabISA-INPE","AMZ","Curuai",-2.13242,-55.720402,2004-06-09,NA,NA,0.55,NA,"Curuai_2004_06"
"190",4250,"Curuai_06_2004_PIJ102",0.0190973530485562,0.0368030311960108,0.0338968526178488,0.0120203907828189,"41","LabISA-INPE","AMZ","Curuai",-2.10797,-55.7146,2004-06-13,NA,NA,0.45,NA,"Curuai_2004_06"
"191",4251,"Curuai_06_2004_PIJ103",0.00526124361262557,0.0104720042895348,0.00887056938802178,0.00368327686403936,"41","LabISA-INPE","AMZ","Curuai",-2.12553,-55.698898,2004-06-13,NA,NA,0.55,NA,"Curuai_2004_06"
"192",4252,"Curuai_06_2004_PIJ104",0.00541858987450658,0.0103027006950287,0.00903344607950943,0.00374930750914337,"41","LabISA-INPE","AMZ","Curuai",-2.15433,-55.701,2004-06-13,NA,NA,0.6,NA,"Curuai_2004_06"
"193",4253,"Curuai_06_2004_PIJ105",0.0129438244816236,0.0284019787303942,0.026775735948025,0.00886141182918909,"41","LabISA-INPE","AMZ","Curuai",-2.15439,-55.660599,2004-06-13,NA,NA,0.55,NA,"Curuai_2004_06"
"194",4254,"Curuai_06_2004_PIJ106",0.0165341069929358,0.0314940392183707,0.0323993216797315,0.00944886205839099,"41","LabISA-INPE","AMZ","Curuai",-2.11208,-55.6735,2004-06-13,NA,NA,0.5,NA,"Curuai_2004_06"
"195",4255,"Curuai_06_2004_PIJ107",0.00593101772380199,0.0112417734331765,0.00897590733558545,0.00384669764959184,"41","LabISA-INPE","AMZ","Curuai",-2.13708,-55.647099,2004-06-13,NA,NA,0.55,NA,"Curuai_2004_06"
"196",4256,"Curuai_06_2004_PIJ108",0.00650760847582973,0.0119418946840759,0.00975154124720909,0.00471751484237569,"41","LabISA-INPE","AMZ","Curuai",-2.11397,-55.640099,2004-06-13,NA,NA,0.55,NA,"Curuai_2004_06"
"197",4257,"Curuai_06_2004_PIJ109",0.00622426964900802,0.010894945538895,0.011494050506087,0.00369990251315913,"41","LabISA-INPE","AMZ","Curuai",-2.09508,-55.645699,2004-06-13,NA,NA,0.5,NA,"Curuai_2004_06"
"198",4258,"Curuai_06_2004_PIJ11",0.0112656065495831,0.0161885277883185,0.0173247230950675,0.00679376249925053,"41","LabISA-INPE","AMZ","Curuai",-2.20517,-55.7966,2004-06-08,NA,NA,0.7,NA,"Curuai_2004_06"
"199",4259,"Curuai_06_2004_PIJ110",0.0277272333833465,0.0473065884868604,0.0592055301392338,0.0170514341915983,"41","LabISA-INPE","AMZ","Curuai",-2.07767,-55.6166,2004-06-13,NA,NA,0.3,NA,"Curuai_2004_06"
"200",4260,"Curuai_06_2004_PIJ111",0.00691156644275204,0.0119821656099848,0.0114325243638624,0.0037097860502715,"41","LabISA-INPE","AMZ","Curuai",-2.10978,-55.612801,2004-06-13,NA,NA,0.6,NA,"Curuai_2004_06"
"201",4261,"Curuai_06_2004_PIJ112",0.032877703008253,0.0568903809894298,0.0614001019568885,0.0185430778273123,"41","LabISA-INPE","AMZ","Curuai",-2.09017,-55.5947,2004-06-13,NA,NA,0.4,NA,"Curuai_2004_06"
"202",4262,"Curuai_06_2004_PIJ113",0.00595012991244845,0.0112482525214261,0.00946081304971982,0.00346790085766575,"41","LabISA-INPE","AMZ","Curuai",-2.13075,-55.5867,2004-06-13,NA,NA,0.6,NA,"Curuai_2004_06"
"203",4263,"Curuai_06_2004_PIJ114",0.0189988962008701,0.0378824530177858,0.0400210437473394,0.0112485673185133,"41","LabISA-INPE","AMZ","Curuai",-2.08622,-55.568199,2004-06-13,NA,NA,0.5,NA,"Curuai_2004_06"
"204",4264,"Curuai_06_2004_PIJ115",0.017208724461373,0.0350129978314591,0.035724191020653,0.0103644980066791,"41","LabISA-INPE","AMZ","Curuai",-2.11033,-55.569099,2004-06-13,NA,NA,0.6,NA,"Curuai_2004_06"
"205",4265,"Curuai_06_2004_PIJ12",0.0034346426970083,0.00474287716215799,0.0048588229533125,0.00153859065930964,"41","LabISA-INPE","AMZ","Curuai",-2.21019,-55.778099,2004-06-08,NA,NA,0.85,NA,"Curuai_2004_06"
"206",4266,"Curuai_06_2004_PIJ13",0.00865702063583264,0.0137061279740014,0.0158900664071265,0.00489570438764525,"41","LabISA-INPE","AMZ","Curuai",-2.18939,-55.802601,2004-06-08,NA,NA,0.5,NA,"Curuai_2004_06"
"207",4267,"Curuai_06_2004_PIJ131",0.00891629766949302,0.0156810844423083,0.0150236400891561,0.00502618147520668,"41","LabISA-INPE","AMZ","Curuai",-2.10536,-55.540401,2004-06-10,NA,NA,0.55,NA,"Curuai_2004_06"
"208",4268,"Curuai_06_2004_PIJ133",0.00706416316274128,0.0121225617656135,0.0111794395218437,0.00420218271881196,"41","LabISA-INPE","AMZ","Curuai",-2.13417,-55.532299,2004-06-10,NA,NA,0.55,NA,"Curuai_2004_06"
"209",4269,"Curuai_06_2004_PIJ134",0.00772305558074956,0.0115362409050731,0.0104894315464811,0.00408587228640699,"41","LabISA-INPE","AMZ","Curuai",-2.14881,-55.553501,2004-06-10,NA,NA,0.6,NA,"Curuai_2004_06"
"210",4270,"Curuai_06_2004_PIJ135",0.00943679860677881,0.0144150004814536,0.0124930153502936,0.0058505173789232,"41","LabISA-INPE","AMZ","Curuai",-2.14172,-55.570099,2004-06-10,NA,NA,0.5,NA,"Curuai_2004_06"
"211",4271,"Curuai_06_2004_PIJ136",0.00785480024507961,0.0129086635620936,0.0113008084603072,0.00550476614832977,"41","LabISA-INPE","AMZ","Curuai",-2.16256,-55.5825,2004-06-10,NA,NA,0.5,NA,"Curuai_2004_06"
