station_id,blue (sr-1),green (sr-1),red (sr-1),nir (sr-1),id,organization,region,local,lat,long,date,chla (mgm-3),tss (mgL-1),secchi (m),acdom440 (m-1),local_year_month
AGID_2202,0.003267089,0.00907487,0.006903966,0.003370582,AGID_2202,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,115,NA,0.255,NA,Vietnam2_2019_04
AGID_2203,0.004809777,0.012740956,0.009935826,0.004741217,AGID_2203,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,105.5,NA,0.28,NA,Vietnam2_2019_04
AGID_2204,0.001998526,0.006464126,0.004989423,0.003081297,AGID_2204,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,108.6,NA,0.245,NA,Vietnam2_2019_04
AGID_2205,0.004860726,0.008767829,0.006027651,0.003105707,AGID_2205,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,77.6,NA,0.22342,NA,Vietnam2_2019_04
AGID_2206,0.006471637,0.012974718,0.010509201,0.002843155,AGID_2206,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,72.3,NA,0.305,NA,Vietnam2_2019_04
AGID_2207,0.004945029,0.014353591,0.013113083,0.007400372,AGID_2207,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,90.3,NA,0.47,NA,Vietnam2_2019_04
AGID_2208,0.008208313,0.012807581,0.009333631,0.004555112,AGID_2208,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,75.1,NA,0.267,NA,Vietnam2_2019_04
AGID_2209,0.004879403,0.011815015,0.009375317,0.004424645,AGID_2209,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,75.4,NA,0.3,NA,Vietnam2_2019_04
AGID_2210,0.003775547,0.008395076,0.005637586,0.000737485,AGID_2210,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,98,NA,0.333333333,NA,Vietnam2_2019_04
AGID_2211,0.005801305,0.011808794,0.009214715,0.001890496,AGID_2211,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,78.1,NA,0.32,NA,Vietnam2_2019_04
AGID_2212,0.003231779,0.00862755,0.006494706,0.003349345,AGID_2212,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,88,NA,0.223,NA,Vietnam2_2019_04
AGID_2213,0.003965001,0.011870573,0.009571287,0.007986077,AGID_2213,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,89.8,NA,0.282,NA,Vietnam2_2019_04
AGID_2214,0.005267114,0.009640073,0.007632623,0.002852457,AGID_2214,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,67.5,NA,0.365,NA,Vietnam2_2019_04
AGID_2215,0.002615866,0.006939342,0.004891678,0.00272236,AGID_2215,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,77,NA,0.215,NA,Vietnam2_2019_04
AGID_2216,0.014310264,0.017820506,0.012548057,0.001927459,AGID_2216,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,93.2,NA,0.35,NA,Vietnam2_2019_04
AGID_2217,0.00797717,0.011738101,0.007829857,0.001158523,AGID_2217,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,97.1,NA,0.365,NA,Vietnam2_2019_04
AGID_2218,0.004323012,0.008277704,0.005562922,0.000870462,AGID_2218,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,74.3,NA,0.375,NA,Vietnam2_2019_04
AGID_2219,0.007426792,0.010960586,0.007462593,0.001037836,AGID_2219,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,74,NA,0.37,NA,Vietnam2_2019_04
AGID_2220,0.006046693,0.010706611,0.007204563,0.00096083,AGID_2220,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,92.6,NA,0.385,NA,Vietnam2_2019_04
AGID_2221,0.003813254,0.00903497,0.006269898,0.000768354,AGID_2221,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,95,NA,0.393333333,NA,Vietnam2_2019_04
AGID_2222,0.005945072,0.012992674,0.009151016,0.001145764,AGID_2222,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,78.6,NA,0.453333333,NA,Vietnam2_2019_04
AGID_2223,0.00681185,0.01243744,0.008608448,0.001064455,AGID_2223,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,88.1,NA,0.355,NA,Vietnam2_2019_04
AGID_2224,0.009631518,0.014492997,0.010553977,0.001380646,AGID_2224,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,105.3,NA,0.355,NA,Vietnam2_2019_04
AGID_2225,0.006258117,0.011358728,0.008106112,0.001188901,AGID_2225,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,77,NA,0.316666667,NA,Vietnam2_2019_04
AGID_2226,0.003956083,0.011609795,0.00787794,0.001493524,AGID_2226,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,86.7,NA,0.21,NA,Vietnam2_2019_04
AGID_2227,0.00675622,0.011905877,0.008879404,0.004061541,AGID_2227,NAN,Vietnam,Vietnam2,20.968258,105.832333,19/04/19,113.1,NA,0.28,NA,Vietnam2_2019_04
AGID_2228,0.001192573,0.003988538,0.003470364,0.000710024,AGID_2228,NAN,US,Wisconsin,NA,NA,06/06/19,48.4,10.8,0.8,1.693139749,Wisconsin_2019_06
AGID_2229,0.002850002,0.007343918,0.005316235,0.001595294,AGID_2229,NAN,US,Wisconsin,NA,NA,24/07/19,41.4,11.6,1.2,1.30757888,Wisconsin_2019_07
AGID_2230,0.002393622,0.007132048,0.004825862,0.000367154,AGID_2230,NAN,US,Wisconsin,NA,NA,24/07/19,55.1,15,0.8,1.436429531,Wisconsin_2019_07
AGID_2231,0.003014824,0.008001539,0.005640433,0.001733834,AGID_2231,NAN,US,Wisconsin,NA,NA,24/07/19,60.5,19,0.8,1.55923456,Wisconsin_2019_07
AGID_2232,0.002956522,0.008876332,0.00554099,0.000920677,AGID_2232,NAN,US,Wisconsin,NA,NA,24/07/19,62.6,17,0.7,1.495013303,Wisconsin_2019_07
AGID_2233,0.003152598,0.007574854,0.006558273,0.001399361,AGID_2233,NAN,US,Wisconsin,NA,NA,24/07/19,24.5,12,0.9,1.836196571,Wisconsin_2019_07
AGID_2234,0.011472898,0.018059747,0.01065687,0.001856348,AGID_2234,NAN,US,WLE,41.82785,-83.19558333,20/08/13,NA,8.162729659,1.7,0.307531064,WLE_2013_08
AGID_2235,0.012932071,0.020724007,0.013492394,0.002669887,AGID_2235,NAN,US,WLE,41.80388333,-83.25605,20/08/13,NA,9.366666667,1.5,0.379013567,WLE_2013_08
AGID_2236,0.014566965,0.02634675,0.017097931,0.00471853,AGID_2236,NAN,US,WLE,41.85913333,-83.26406667,20/08/13,49.408,18.02642276,1.25,NA,WLE_2013_08
AGID_2238,0.008496846,0.012899824,0.007135159,0.001474909,AGID_2238,NAN,US,WLE,41.69845,-82.73905,21/08/13,17.472,5.491803279,2,0.384714365,WLE_2013_08
AGID_2239,0.006868211,0.010369851,0.005717515,0.001998568,AGID_2239,NAN,US,WLE,41.56566667,-82.70876667,21/08/13,22.4832,4.488215488,2.25,0.337800859,WLE_2013_08
AGID_2240,0.006739847,0.009920787,0.0050749,0.000846541,AGID_2240,NAN,US,WLE,41.60568333,-82.62263333,21/08/13,13.5936,3.444871795,2.5,0.250561823,WLE_2013_08
AGID_2241,0.01198775,0.019298736,0.010575858,0.001973458,AGID_2241,NAN,US,WLE,41.695,-82.87903333,21/08/13,24.0768,7.983539095,1.5,0.243964775,WLE_2013_08
AGID_2242,0.013078442,0.023585913,0.014808694,0.003755456,AGID_2242,NAN,US,WLE,41.93038333,-83.21473333,22/08/13,26.0544,11.39784946,1.2,0.417221559,WLE_2013_08
AGID_2243,0.010732397,0.012502566,0.005325514,0.000521528,AGID_2243,NAN,US,WLE,41.91518333,-83.1218,22/08/13,5.808,2.653061224,3,0.085403923,WLE_2013_08
AGID_2244,0.005061797,0.007219834,0.003524867,0.00066551,AGID_2244,NAN,US,WLE,41.94536667,-83.15075,22/08/13,16.4736,3.719360269,2.7,0.101201631,WLE_2013_08
AGID_2245,0.012544197,0.012864027,0.004608412,0.000298935,AGID_2245,NAN,US,WLE,41.98731667,-83.13908333,22/08/13,2.2608,2.75,3.2,0.108880565,WLE_2013_08
AGID_2246,0.012259385,0.019736136,0.012870082,0.002917948,AGID_2246,NAN,US,WLE,41.76233333,-83.33275,23/08/13,27.264,10.58954248,1.25,0.421094611,WLE_2013_08
AGID_2247,0.009253554,0.018145639,0.013003534,0.005672593,AGID_2247,NAN,US,WLE,41.71671667,-83.37825,23/08/13,100.992,30.08461538,0.5,1.180693625,WLE_2013_08
AGID_2250,0.013062596,0.020846776,0.015448121,0.004074558,AGID_2250,NAN,US,WLE,41.76315,-83.33741667,18/08/14,42.28,NA,0.6,0.34874,WLE_2014_08
AGID_2251,0.015230288,0.029174938,0.025338131,0.006922066,AGID_2251,NAN,US,WLE,41.71076667,-83.38035,18/08/14,55.07,NA,0.4,0.59894,WLE_2014_08
AGID_2252,0.018941562,0.028796931,0.024270549,0.006383364,AGID_2252,NAN,US,WLE,41.70406667,-83.25981667,18/08/14,31.73,NA,0.5,0.41707,WLE_2014_08
AGID_2253,0.009745302,0.01080688,0.004993967,0.000770402,AGID_2253,NAN,US,WLE,41.7428,-83.13926667,18/08/14,6.21,NA,2,0.07815,WLE_2014_08
AGID_2254,0.006922104,0.00724039,0.003184521,0.000341396,AGID_2254,NAN,US,WLE,41.82646667,-83.1948,18/08/14,6.87,NA,2.1,0.09211,WLE_2014_08
AGID_2255,0.014568156,0.022388676,0.016514122,0.004328264,AGID_2255,NAN,US,WLE,41.83406667,-83.36355,18/08/14,43.97,NA,0.8,0.31983,WLE_2014_08
AGID_2256,0.013250586,0.013420452,0.006361587,0.000919667,AGID_2256,NAN,US,WLE,41.91401667,-83.1112,19/08/14,4.71,3.785,2.5,0.06201,WLE_2014_08
AGID_2257,0.007172398,0.007523137,0.003046426,0.000189862,AGID_2257,NAN,US,WLE,41.93625,-83.21485,19/08/14,4.81,2.4429,3.7,0.09695,WLE_2014_08
AGID_2258,0.01553199,0.014922463,0.006237382,0.000744169,AGID_2258,NAN,US,WLE,41.94935,-83.16215,19/08/14,2,2.9611,2.8,0.06945,WLE_2014_08
AGID_2259,0.017237941,0.015808505,0.006636948,0.000661974,AGID_2259,NAN,US,WLE,41.99605,-83.13085,19/08/14,1.54,3.705,3,0.07443,WLE_2014_08
AGID_2260,0.013289551,0.018180502,0.011679454,0.001951785,AGID_2260,NAN,US,WLE,41.71866667,-82.8758,20/08/14,22.03,7.4,1.25,0.15848,WLE_2014_08
AGID_2261,0.008568541,0.01138532,0.005788319,0.000904721,AGID_2261,NAN,US,WLE,41.66916667,-82.74773333,20/08/14,17.45,3.8333,2.5,0.14541,WLE_2014_08
AGID_2262,0.009122948,0.012517034,0.006940701,0.000972082,AGID_2262,NAN,US,WLE,41.581,-82.72868333,20/08/14,22.66,5.1222,2,0.17637,WLE_2014_08
AGID_2263,0.006855735,0.008106263,0.00407864,0.000589937,AGID_2263,NAN,US,WLE,41.54523333,-82.51765,20/08/14,7.75,2.6778,2.5,0.13265,WLE_2014_08
AGID_2264,0.010248423,0.014684062,0.008504898,0.001469926,AGID_2264,NAN,US,WLE,41.58925,-82.88436667,20/08/14,19.89,6.5833,1.5,0.19523,WLE_2014_08
AGID_2266,0.005972981,0.006514357,0.002698832,0.000459731,AGID_2266,NAN,US,WLE,41.82833333,-83.19885,21/08/14,5.83,1.8333,4.2,0.10999,WLE_2014_08
AGID_2267,0.01423592,0.021586226,0.014905367,0.0040938,AGID_2267,NAN,US,WLE,41.69056667,-82.99378333,21/08/14,41.09,12.64,1.1,0.23429,WLE_2014_08
AGID_2268,0.013017941,0.021690103,0.014015489,0.004304462,AGID_2268,NAN,US,WLE,41.64308333,-83.03958333,21/08/14,60.45,18.86,0.9,0.30675,WLE_2014_08
AGID_2355,0.00320406,0.008184308,0.006621149,0.0049927,AGID_2355,NAN,Europe,Europe,NA,NA,NA,71.75375,19.6,0.7,3.269670832,Europe_NA_NA
AGID_2356,0.002841224,0.006992077,0.006183926,0.001800425,AGID_2356,NAN,Europe,Europe,NA,NA,NA,28.21466667,12.5,0.9,2.670998708,Europe_NA_NA
AGID_2357,0.002375471,0.005177367,0.004620133,0.001048007,AGID_2357,NAN,Europe,Europe,NA,NA,NA,14.98027778,9.142857143,1.35,2.348636795,Europe_NA_NA
AGID_2358,0.002422326,0.004707593,0.00362073,0.000643545,AGID_2358,NAN,Europe,Europe,NA,NA,NA,13.59363889,7.142857143,1.6,1.381551056,Europe_NA_NA
AGID_2359,0.001854727,0.003991218,0.004750358,0.001220857,AGID_2359,NAN,Europe,Europe,NA,NA,NA,22.04775,9.666666667,0.65,4.605170186,Europe_NA_NA
AGID_2360,0.00196239,0.003901902,0.002960631,0.000455891,AGID_2360,NAN,Europe,Europe,NA,NA,NA,9.53525,4.333333333,1.7,1.565757863,Europe_NA_NA
AGID_2361,0.001808719,0.003504271,0.003135174,0.000633672,AGID_2361,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.15,NA,Europe_NA_NA
AGID_2362,0.002064108,0.003912168,0.003461293,0.001144516,AGID_2362,NAN,Europe,Europe,NA,NA,NA,19.2495,4.222222222,1.7,2.118378286,Europe_NA_NA
AGID_2363,0.001008761,0.001235237,0.00139459,0.000676142,AGID_2363,NAN,Europe,Europe,NA,NA,NA,27.32722222,4.333333333,0.8,9.993219304,Europe_NA_NA
AGID_2364,0.000503027,0.000861325,0.001130094,0.000385942,AGID_2364,NAN,Europe,Europe,NA,NA,NA,21.24,5,0.8,13.81551056,Europe_NA_NA
AGID_2365,0.002839507,0.005633299,0.003640322,0.000723636,AGID_2365,NAN,Europe,Europe,NA,NA,NA,15.21925,4.166666667,1.7,1.289447652,Europe_NA_NA
AGID_2366,0.001843326,0.00307825,0.001704391,0.000213821,AGID_2366,NAN,Europe,Europe,NA,NA,NA,9.2995,2.666666667,3,0.690775528,Europe_NA_NA
AGID_2367,0.001603452,0.002480748,0.001760386,0.000279744,AGID_2367,NAN,Europe,Europe,NA,NA,NA,5.535875,2.125,3,1.151292546,Europe_NA_NA
AGID_2368,0.000546898,0.000693082,0.000713507,0.000184447,AGID_2368,NAN,Europe,Europe,NA,NA,NA,8.847583333,1.313868613,2,5.295945714,Europe_NA_NA
AGID_2369,0.000841986,0.001592583,0.001094845,0.00018835,AGID_2369,NAN,Europe,Europe,NA,NA,NA,3.7963,1.083333333,4.1,1.105240845,Europe_NA_NA
AGID_2370,0.001409837,0.00336728,0.003898809,0.00097883,AGID_2370,NAN,Europe,Europe,NA,NA,NA,NA,NA,1,4.835428695,Europe_NA_NA
AGID_2371,0.001302187,0.00316114,0.003655555,0.000999598,AGID_2371,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.8,4.973583801,Europe_NA_NA
AGID_2372,0.000809934,0.001498984,0.001419828,0.00018992,AGID_2372,NAN,Europe,Europe,NA,NA,NA,NA,NA,2.2,2.947308919,Europe_NA_NA
AGID_2374,0.001684854,0.00271194,0.002534708,0.0009984,AGID_2374,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.7,3.407825938,Europe_NA_NA
AGID_2375,0.001953866,0.004490041,0.004196275,0.001197084,AGID_2375,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.7,3.269670832,Europe_NA_NA
AGID_2376,0.001704399,0.003019116,0.002497647,0.000557714,AGID_2376,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.2,1.888119776,Europe_NA_NA
AGID_2377,0.002487318,0.004796971,0.004157004,0.001002271,AGID_2377,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.1,1.842068074,Europe_NA_NA
AGID_2378,0.002005286,0.004219116,0.00365163,0.00060375,AGID_2378,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.3,1.703912969,Europe_NA_NA
AGID_2379,0.002237736,0.004621565,0.004034182,0.000955447,AGID_2379,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.4,1.657861267,Europe_NA_NA
AGID_2380,0.001929865,0.003983315,0.003656757,0.001276507,AGID_2380,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.3,1.796016373,Europe_NA_NA
AGID_2381,0.004186642,0.01239687,0.011854345,0.002071373,AGID_2381,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.55,1.842068074,Europe_NA_NA
AGID_2382,0.001646568,0.003415596,0.003651745,0.000661934,AGID_2382,NAN,Europe,Europe,NA,NA,NA,NA,NA,1,3.499929341,Europe_NA_NA
AGID_2383,0.001777034,0.003440381,0.003503691,0.000555581,AGID_2383,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.4,2.71705041,Europe_NA_NA
AGID_2384,0.001648359,0.002033543,0.001401965,0.000412613,AGID_2384,NAN,Europe,Europe,NA,NA,NA,11.94854167,2,4.3,0.921034037,Europe_NA_NA
AGID_2385,0.002082741,0.003046819,0.002473196,0.000855413,AGID_2385,NAN,Europe,Europe,NA,NA,NA,1.98609375,4,2,1.703912969,Europe_NA_NA
AGID_2386,0.004066139,0.005376426,0.004595983,0.002526195,AGID_2386,NAN,Europe,Europe,NA,NA,NA,18.80678571,4.25,1.8,1.888119776,Europe_NA_NA
AGID_2387,0.002823753,0.005001137,0.003519477,0.000585902,AGID_2387,NAN,Europe,Europe,NA,NA,NA,7.577333333,5.25,1.8,0.828930633,Europe_NA_NA
AGID_2388,0.001933747,0.002736832,0.002350831,0.000296817,AGID_2388,NAN,Europe,Europe,NA,NA,NA,14.29,15.2,2.1,2.578895304,Europe_NA_NA
AGID_2389,0.004568091,0.0078772,0.006092139,0.000944825,AGID_2389,NAN,Europe,Europe,NA,NA,NA,12.17375,4.75,1.6,1.335499354,Europe_NA_NA
AGID_2390,0.00152536,0.002696667,0.001956977,0.000220605,AGID_2390,NAN,Europe,Europe,NA,NA,NA,5.886666667,25.2,2.8,1.24339595,Europe_NA_NA
AGID_2391,0.001270269,0.002048182,0.001570327,0.00022658,AGID_2391,NAN,Europe,Europe,NA,NA,NA,6.786,2.75,3.5,1.749964671,Europe_NA_NA
AGID_2392,0.002232928,0.004123989,0.003217102,0.000609009,AGID_2392,NAN,Europe,Europe,NA,NA,NA,27.07566667,25.5,1.3,1.749964671,Europe_NA_NA
AGID_2393,0.002255397,0.003274805,0.002687571,0.000611511,AGID_2393,NAN,Europe,Europe,NA,NA,NA,15.39033333,4.4,1.4,2.348636795,Europe_NA_NA
AGID_2395,0.00198395,0.002911612,0.002296566,0.000477706,AGID_2395,NAN,Europe,Europe,NA,NA,NA,22.99175,4.25,2,2.394688497,Europe_NA_NA
AGID_2396,0.001372831,0.002273773,0.002203903,0.000353078,AGID_2396,NAN,Europe,Europe,NA,NA,NA,19.254,4.8,1.6,3.822291254,Europe_NA_NA
AGID_2397,0.001200916,0.00253392,0.00252163,0.000419618,AGID_2397,NAN,Europe,Europe,NA,NA,NA,18.45125,6.4,1.1,3.545981043,Europe_NA_NA
AGID_2398,0.001692971,0.002701202,0.001961521,0.000476887,AGID_2398,NAN,Europe,Europe,NA,NA,NA,3.2328125,1.142857143,3,1.151292546,Europe_NA_NA
AGID_2399,0.000772806,0.001280425,0.001513012,0.000477062,AGID_2399,NAN,Europe,Europe,NA,NA,NA,13.7765,3.6,1.2,6.953806981,Europe_NA_NA
AGID_2400,0.000951738,0.001481953,0.001305636,0.000201335,AGID_2400,NAN,Europe,Europe,NA,NA,NA,6.499,2.888888889,2.8,3.039412323,Europe_NA_NA
AGID_2401,0.000770547,0.001202812,0.001444396,0.000500214,AGID_2401,NAN,Europe,Europe,NA,NA,NA,13.53136364,6,0.9,8.887978459,Europe_NA_NA
AGID_2402,0.001192168,0.001713035,0.001304454,0.000187719,AGID_2402,NAN,Europe,Europe,NA,NA,NA,3.09675,5.75,4,1.519706161,Europe_NA_NA
AGID_2403,0.002568858,0.003863311,0.003173986,0.000752375,AGID_2403,NAN,Europe,Europe,NA,NA,NA,5.935625,4,2.2,2.026274882,Europe_NA_NA
AGID_2404,0.002102083,0.002934483,0.002313933,0.000913623,AGID_2404,NAN,Europe,Europe,NA,NA,NA,4.370769231,2.2,3.2,1.842068074,Europe_NA_NA
AGID_2405,0.00256833,0.005178843,0.004554994,0.001120817,AGID_2405,NAN,Europe,Europe,NA,NA,NA,17.6445,4.5,1.3,2.072326584,Europe_NA_NA
AGID_2406,0.000692664,0.000859177,0.000985582,0.000449311,AGID_2406,NAN,Europe,Europe,NA,NA,NA,11.11225,2.8,1.2,9.026133565,Europe_NA_NA
AGID_2407,0.001268139,0.002285706,0.001875548,0.00026367,AGID_2407,NAN,Europe,Europe,NA,NA,NA,5.132,3,3.2,1.888119776,Europe_NA_NA
AGID_2408,0.001529968,0.002482854,0.001938195,0.000298754,AGID_2408,NAN,Europe,Europe,NA,NA,NA,6.57075,3.25,3,1.47365446,Europe_NA_NA
AGID_2409,0.001542438,0.002377969,0.001719199,0.0002371,AGID_2409,NAN,Europe,Europe,NA,NA,NA,4.0125,2.5,3,1.289447652,Europe_NA_NA
AGID_2410,0.002501582,0.004389763,0.00296397,0.000316818,AGID_2410,NAN,Europe,Europe,NA,NA,NA,4.36075,4.25,2.4,0.782878932,Europe_NA_NA
AGID_2411,0.001112713,0.00209545,0.002021555,0.000356754,AGID_2411,NAN,Europe,Europe,NA,NA,NA,20.91366667,3.833333333,1.4,3.361774236,Europe_NA_NA
AGID_2412,0.005249322,0.015229564,0.012306328,0.001897161,AGID_2412,NAN,Europe,Europe,NA,NA,NA,37.16916667,18.8,0.4,1.703912969,Europe_NA_NA
AGID_2413,0.001324804,0.002418975,0.002067895,0.000461865,AGID_2413,NAN,Europe,Europe,NA,NA,NA,28.60136364,4.5,1.8,2.210481689,Europe_NA_NA
AGID_2414,0.002490385,0.004646505,0.003719328,0.000637391,AGID_2414,NAN,Europe,Europe,NA,NA,NA,11.21431818,4.666666667,1.9,1.197344248,Europe_NA_NA
AGID_2415,0.001351161,0.002028828,0.001559091,0.000231118,AGID_2415,NAN,Europe,Europe,NA,NA,NA,2.712333333,4,3.7,1.335499354,Europe_NA_NA
AGID_2416,0.001332067,0.002150893,0.001784987,0.000320475,AGID_2416,NAN,Europe,Europe,NA,NA,NA,6.924791667,4.5,2.4,1.796016373,Europe_NA_NA
AGID_2417,0.001390086,0.002167583,0.001644182,0.000249759,AGID_2417,NAN,Europe,Europe,NA,NA,NA,4.633333333,1.666666667,3.5,1.47365446,Europe_NA_NA
AGID_2418,0.002173922,0.003181283,0.001738524,0.000194734,AGID_2418,NAN,Europe,Europe,NA,NA,NA,2.711,5.25,4,0.50656872,Europe_NA_NA
AGID_2419,0.00723994,0.015041007,0.010274404,0.001965964,AGID_2419,NAN,Europe,Europe,NA,NA,NA,34.57785714,10.75,0.5,1.059189143,Europe_NA_NA
AGID_2420,0.001132618,0.002212161,0.002535858,0.000619533,AGID_2420,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.1,5.111738906,Europe_NA_NA
AGID_2421,0.001265021,0.002038442,0.001878321,0.000360784,AGID_2421,NAN,Europe,Europe,NA,NA,NA,NA,NA,2,3.085464025,Europe_NA_NA
AGID_2422,0.001741994,0.005118339,0.00548685,0.000886796,AGID_2422,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.9,2.578895304,Europe_NA_NA
AGID_2423,0.002457593,0.006649908,0.006598601,0.001012547,AGID_2423,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.7,2.532843602,Europe_NA_NA
AGID_2424,0.000702079,0.001276887,0.001398689,0.00030564,AGID_2424,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.4,3.96044636,Europe_NA_NA
AGID_2425,0.003218266,0.006663456,0.006604683,0.002841635,AGID_2425,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.6,3.638084447,Europe_NA_NA
AGID_2426,0.002838467,0.006341159,0.00630024,0.00246998,AGID_2426,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.6,3.269670832,Europe_NA_NA
AGID_2427,0.00283427,0.005661503,0.005588043,0.001258062,AGID_2427,NAN,Europe,Europe,NA,NA,NA,17.85568182,12.44444444,1.2,2.670998708,Europe_NA_NA
AGID_259,0.001059094,0.00163073,0.001807448,0.000482987,AGID_259,NAN,Estonia,AC_Krista,66.71422,27.40964,06/06/18,8.49,3.4,1.6,4.374911677,AC_Krista_2018_06
AGID_260,0.000946825,0.001860142,0.002480212,0.00091761,AGID_260,NAN,Estonia,AC_Krista,66.78603,27.44144,06/06/18,19.09,10.45,0.7,9.072185266,AC_Krista_2018_06
AGID_296,0.018033123,0.016867146,0.007646732,0.000588379,AGID_296,NAN,Canada,Canada_Erie,42.10444444,83.135,20/08/12,0.5,5,1.9,0.126927031,Canada_Erie_2012_08
AGID_297,0.00914079,0.012669374,0.005654223,0.000513494,AGID_297,NAN,Canada,Canada_Erie,41.96888889,83.20833333,20/08/12,3.1,3.7,2.75,0.154820718,Canada_Erie_2012_08
AGID_298,0.012319311,0.012931564,0.005247717,0.000993992,AGID_298,NAN,Canada,Canada_Erie,41.86666667,83.20055556,20/08/12,0.9,1.785,5,0.117747922,Canada_Erie_2012_08
AGID_299,0.00984824,0.019893431,0.014342224,0.003143864,AGID_299,NAN,Canada,Canada_Erie,41.46916667,82.71555556,21/08/12,27,22.8,0.5,0.492132836,Canada_Erie_2012_08
AGID_300,0.014214704,0.019342625,0.01094585,0.002425577,AGID_300,NAN,Canada,Canada_Erie,41.72,83.03611111,21/08/12,5.8,6.46,1.5,0.224787554,Canada_Erie_2012_08
AGID_301,0.013307669,0.019310384,0.010303948,0.000824245,AGID_301,NAN,Canada,Canada_Erie,41.675,83.17333333,21/08/12,8.9,5.166666667,2.5,0.390385148,Canada_Erie_2012_08
AGID_302,0.013210871,0.019594621,0.010728978,0.000864106,AGID_302,NAN,Canada,Canada_Erie,41.75694444,83.21638889,21/08/12,6.9,5.78,2,0.307167208,Canada_Erie_2012_08
AGID_303,0.008057815,0.016677058,0.010263999,0.002488632,AGID_303,NAN,Canada,Canada_Erie,41.73361111,83.38583333,21/08/12,32.6,14.16,1,0.645060208,Canada_Erie_2012_08
AGID_304,0.012674815,0.025827526,0.012941298,0.001632982,AGID_304,NAN,Canada,Canada_Erie,41.84444444,83.28944444,21/08/12,27.7,4.87,1.5,0.359702601,Canada_Erie_2012_08
AGID_305,0.006990137,0.010415863,0.004750799,0.000391869,AGID_305,NAN,Canada,Canada_Erie,41.8,82.285,22/08/12,4.4,2.89,2.5,0.236807398,Canada_Erie_2012_08
AGID_306,0.009000957,0.014827204,0.00831848,0.000827172,AGID_306,NAN,Canada,Canada_Erie,41.48666667,82.48333333,22/08/12,10.6,5.18,2,0.352433052,Canada_Erie_2012_08
AGID_307,0.008757648,0.013751152,0.007216389,0.000588993,AGID_307,NAN,Canada,Canada_Erie,41.45083333,82.43666667,22/08/12,9.3,4.3,2.2,0.346207484,Canada_Erie_2012_08
AGID_308,0.00760905,0.012380988,0.006419997,0.000603842,AGID_308,NAN,Canada,Canada_Erie,41.48333333,82.18333333,22/08/12,7.7,5.5,2.5,0.338975118,Canada_Erie_2012_08
AGID_309,0.007796967,0.012077391,0.006427064,0.001254658,AGID_309,NAN,Canada,Canada_Erie,41.63777778,82.08388889,22/08/12,10.4,4.91,3,0.317517605,Canada_Erie_2012_08
AGID_310,0.006301855,0.009872214,0.004895635,0.000329689,AGID_310,NAN,Canada,Canada_Erie,41.525,81.70861111,22/08/12,6.9,3.65,3,0.2625346,Canada_Erie_2012_08
