station_id,blue (sr-1),green (sr-1),red (sr-1),nir (sr-1),id,organization,region,local,lat,long,date,chla (mgm-3),tss (mgL-1),secchi (m),acdom440 (m-1),local_year_month
AGID_2201,0.003982558,0.012719401,0.008501863,0.00163047,AGID_2201,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,113.7,NA,0.215,NA,Vietnam2_2019_04
AGID_2202,0.002773569,0.009006442,0.006841177,0.003452176,AGID_2202,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,115,NA,0.255,NA,Vietnam2_2019_04
AGID_2203,0.004113219,0.012670923,0.009845913,0.004859719,AGID_2203,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,105.5,NA,0.28,NA,Vietnam2_2019_04
AGID_2204,0.001636812,0.006420995,0.00495914,0.003154174,AGID_2204,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,108.6,NA,0.245,NA,Vietnam2_2019_04
AGID_2205,0.004496426,0.008932924,0.005958646,0.003185639,AGID_2205,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,77.6,NA,0.22342,NA,Vietnam2_2019_04
AGID_2206,0.005911187,0.012969116,0.010405304,0.002915994,AGID_2206,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,72.3,NA,0.305,NA,Vietnam2_2019_04
AGID_2207,0.004163494,0.014112971,0.013031513,0.007585753,AGID_2207,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,90.3,NA,0.47,NA,Vietnam2_2019_04
AGID_2208,0.007840555,0.012970113,0.00919647,0.004680931,AGID_2208,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,75.1,NA,0.267,NA,Vietnam2_2019_04
AGID_2209,0.004311996,0.011736749,0.009272076,0.004539476,AGID_2209,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,75.4,NA,0.3,NA,Vietnam2_2019_04
AGID_2210,0.003307147,0.008692464,0.005548904,0.00076301,AGID_2210,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,98,NA,0.333333333,NA,Vietnam2_2019_04
AGID_2211,0.0052841,0.011847692,0.009127462,0.001946699,AGID_2211,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,78.1,NA,0.32,NA,Vietnam2_2019_04
AGID_2212,0.002788749,0.008575789,0.006431267,0.003429525,AGID_2212,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,88,NA,0.223,NA,Vietnam2_2019_04
AGID_2213,0.003318577,0.011734477,0.009485631,0.008188088,AGID_2213,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,89.8,NA,0.282,NA,Vietnam2_2019_04
AGID_2214,0.004877902,0.009640914,0.007594647,0.002928576,AGID_2214,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,67.5,NA,0.365,NA,Vietnam2_2019_04
AGID_2215,0.002209558,0.007004808,0.004834287,0.002791648,AGID_2215,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,77,NA,0.215,NA,Vietnam2_2019_04
AGID_2216,0.013894539,0.018431627,0.012404779,0.002005749,AGID_2216,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,93.2,NA,0.35,NA,Vietnam2_2019_04
AGID_2217,0.007573626,0.012175359,0.007710783,0.001203419,AGID_2217,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,97.1,NA,0.365,NA,Vietnam2_2019_04
AGID_2218,0.003890434,0.008568427,0.005472668,0.000902016,AGID_2218,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,74.3,NA,0.375,NA,Vietnam2_2019_04
AGID_2219,0.007073495,0.011333647,0.007355911,0.00107736,AGID_2219,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,74,NA,0.37,NA,Vietnam2_2019_04
AGID_2220,0.005594301,0.011031732,0.007087095,0.000996148,AGID_2220,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,92.6,NA,0.385,NA,Vietnam2_2019_04
AGID_2221,0.003322253,0.009227988,0.006174351,0.00079515,AGID_2221,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,95,NA,0.393333333,NA,Vietnam2_2019_04
AGID_2222,0.005313435,0.013185898,0.009022764,0.001184549,AGID_2222,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,78.6,NA,0.453333333,NA,Vietnam2_2019_04
AGID_2223,0.006289788,0.012719621,0.008482882,0.001102331,AGID_2223,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,88.1,NA,0.355,NA,Vietnam2_2019_04
AGID_2224,0.009171682,0.014774058,0.010438628,0.001431827,AGID_2224,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,105.3,NA,0.355,NA,Vietnam2_2019_04
AGID_2225,0.005772237,0.011592902,0.008000468,0.001229379,AGID_2225,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,77,NA,0.316666667,NA,Vietnam2_2019_04
AGID_2226,0.003333985,0.011656371,0.007769762,0.001534027,AGID_2226,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,86.7,NA,0.21,NA,Vietnam2_2019_04
AGID_2227,0.00611747,0.012029023,0.008761537,0.004170825,AGID_2227,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,113.1,NA,0.28,NA,Vietnam2_2019_04
AGID_2228,0.001037481,0.003826691,0.003454854,0.000704095,AGID_2228,NAN,US,Wisconsin,NA,NA,2019-06-06,48.4,10.8,0.8,1.693139749,Wisconsin_2019_06
AGID_2229,0.002523437,0.007380783,0.005254413,0.001597566,AGID_2229,NAN,US,Wisconsin,NA,NA,2019-07-24,41.4,11.6,1.2,1.30757888,Wisconsin_2019_07
AGID_2230,0.002037821,0.007184852,0.004757004,0.000377836,AGID_2230,NAN,US,Wisconsin,NA,NA,2019-07-24,55.1,15,0.8,1.436429531,Wisconsin_2019_07
AGID_2231,0.002634613,0.008057967,0.00556013,0.001776427,AGID_2231,NAN,US,Wisconsin,NA,NA,2019-07-24,60.5,19,0.8,1.55923456,Wisconsin_2019_07
AGID_2232,0.002552802,0.008987897,0.005439143,0.000945725,AGID_2232,NAN,US,Wisconsin,NA,NA,2019-07-24,62.6,17,0.7,1.495013303,Wisconsin_2019_07
AGID_2233,0.002822073,0.007473018,0.006518783,0.001417126,AGID_2233,NAN,US,Wisconsin,NA,NA,2019-07-24,24.5,12,0.9,1.836196571,Wisconsin_2019_07
AGID_2234,0.010668092,0.018782795,0.010459805,0.001879576,AGID_2234,NAN,US,WLE,41.82785,-83.19558333,2013-08-20,NA,8.162729659,1.7,0.307531064,WLE_2013_08
AGID_2235,0.012040941,0.021319349,0.013296152,0.002702083,AGID_2235,NAN,US,WLE,41.80388333,-83.25605,2013-08-20,NA,9.366666667,1.5,0.379013567,WLE_2013_08
AGID_2236,0.013485363,0.027041524,0.016865472,0.004782077,AGID_2236,NAN,US,WLE,41.85913333,-83.26406667,2013-08-20,49.408,18.02642276,1.25,NA,WLE_2013_08
AGID_2238,0.007946399,0.013530651,0.006990282,0.001489958,AGID_2238,NAN,US,WLE,41.69845,-82.73905,2013-08-21,17.472,5.491803279,2,0.384714365,WLE_2013_08
AGID_2239,0.006401972,0.010903857,0.005602416,0.001948699,AGID_2239,NAN,US,WLE,41.56566667,-82.70876667,2013-08-21,22.4832,4.488215488,2.25,0.337800859,WLE_2013_08
AGID_2240,0.006307913,0.010467616,0.004950113,0.000862693,AGID_2240,NAN,US,WLE,41.60568333,-82.62263333,2013-08-21,13.5936,3.444871795,2.5,0.250561823,WLE_2013_08
AGID_2241,0.011144289,0.020154518,0.010353911,0.002005176,AGID_2241,NAN,US,WLE,41.695,-82.87903333,2013-08-21,24.0768,7.983539095,1.5,0.243964775,WLE_2013_08
AGID_2242,0.0120585,0.024307065,0.014591513,0.003803233,AGID_2242,NAN,US,WLE,41.93038333,-83.21473333,2013-08-22,26.0544,11.39784946,1.2,0.417221559,WLE_2013_08
AGID_2243,0.01021747,0.013449526,0.005137577,0.000533487,AGID_2243,NAN,US,WLE,41.91518333,-83.1218,2013-08-22,5.808,2.653061224,3,0.085403923,WLE_2013_08
AGID_2244,0.004822578,0.007600922,0.003406896,0.000671558,AGID_2244,NAN,US,WLE,41.94536667,-83.15075,2013-08-22,16.4736,3.719360269,2.7,0.101201631,WLE_2013_08
AGID_2245,0.012068023,0.014008754,0.004386028,0.000306661,AGID_2245,NAN,US,WLE,41.98731667,-83.13908333,2013-08-22,2.2608,2.75,3.2,0.108880565,WLE_2013_08
AGID_2246,0.011500428,0.020286366,0.012687467,0.00295754,AGID_2246,NAN,US,WLE,41.76233333,-83.33275,2013-08-23,27.264,10.58954248,1.25,0.421094611,WLE_2013_08
AGID_2247,0.008381447,0.018537549,0.012879437,0.005792717,AGID_2247,NAN,US,WLE,41.71671667,-83.37825,2013-08-23,100.992,30.08461538,0.5,1.180693625,WLE_2013_08
AGID_2250,0.012208793,0.021148631,0.015297422,0.004097916,AGID_2250,NAN,US,WLE,41.76315,-83.33741667,2014-08-18,42.28,NA,0.6,0.34874,WLE_2014_08
AGID_2251,0.013960664,0.028916936,0.025241159,0.007115665,AGID_2251,NAN,US,WLE,41.71076667,-83.38035,2014-08-18,55.07,NA,0.4,0.59894,WLE_2014_08
AGID_2252,0.017839689,0.028843065,0.024154189,0.006457378,AGID_2252,NAN,US,WLE,41.70406667,-83.25981667,2014-08-18,31.73,NA,0.5,0.41707,WLE_2014_08
AGID_2253,0.009324945,0.011632097,0.004854811,0.000767427,AGID_2253,NAN,US,WLE,41.7428,-83.13926667,2014-08-18,6.21,NA,2,0.07815,WLE_2014_08
AGID_2254,0.006661907,0.007852709,0.003081546,0.000350223,AGID_2254,NAN,US,WLE,41.82646667,-83.1948,2014-08-18,6.87,NA,2.1,0.09211,WLE_2014_08
AGID_2255,0.013680074,0.022747444,0.016349569,0.004394173,AGID_2255,NAN,US,WLE,41.83406667,-83.36355,2014-08-18,43.97,NA,0.8,0.31983,WLE_2014_08
AGID_2256,0.012817701,0.014387351,0.006177722,0.000920341,AGID_2256,NAN,US,WLE,41.91401667,-83.1112,2014-08-19,4.71,3.785,2.5,0.06201,WLE_2014_08
AGID_2257,0.006889084,0.008153622,0.002934029,0.000188637,AGID_2257,NAN,US,WLE,41.93625,-83.21485,2014-08-19,4.81,2.4429,3.7,0.09695,WLE_2014_08
AGID_2258,0.014984477,0.016198627,0.006035639,0.000760929,AGID_2258,NAN,US,WLE,41.94935,-83.16215,2014-08-19,2,2.9611,2.8,0.06945,WLE_2014_08
AGID_2259,0.016719812,0.017186539,0.00642589,0.000664998,AGID_2259,NAN,US,WLE,41.99605,-83.13085,2014-08-19,1.54,3.705,3,0.07443,WLE_2014_08
AGID_2260,0.012596867,0.01874983,0.011488014,0.001981357,AGID_2260,NAN,US,WLE,41.71866667,-82.8758,2014-08-20,22.03,7.4,1.25,0.15848,WLE_2014_08
AGID_2261,0.008148335,0.011998834,0.005632283,0.000915632,AGID_2261,NAN,US,WLE,41.66916667,-82.74773333,2014-08-20,17.45,3.8333,2.5,0.14541,WLE_2014_08
AGID_2262,0.008709311,0.013039757,0.006782611,0.000992667,AGID_2262,NAN,US,WLE,41.581,-82.72868333,2014-08-20,22.66,5.1222,2,0.17637,WLE_2014_08
AGID_2263,0.006557866,0.008611425,0.003969649,0.000590244,AGID_2263,NAN,US,WLE,41.54523333,-82.51765,2014-08-20,7.75,2.6778,2.5,0.13265,WLE_2014_08
AGID_2264,0.009715387,0.015291806,0.008335718,0.001489809,AGID_2264,NAN,US,WLE,41.58925,-82.88436667,2014-08-20,19.89,6.5833,1.5,0.19523,WLE_2014_08
AGID_2266,0.00572244,0.007087043,0.002612253,0.000465629,AGID_2266,NAN,US,WLE,41.82833333,-83.19885,2014-08-21,5.83,1.8333,4.2,0.10999,WLE_2014_08
AGID_2267,0.013311117,0.022122369,0.014717413,0.004158842,AGID_2267,NAN,US,WLE,41.69056667,-82.99378333,2014-08-21,41.09,12.64,1.1,0.23429,WLE_2014_08
AGID_2268,0.012038606,0.022418329,0.013824903,0.004356796,AGID_2268,NAN,US,WLE,41.64308333,-83.03958333,2014-08-21,60.45,18.86,0.9,0.30675,WLE_2014_08
AGID_2355,0.002911965,0.008068727,0.006547672,0.005049126,AGID_2355,NAN,Europe,Europe,NA,NA,NA,71.75375,19.6,0.7,3.269670832,Europe_NA_NA
AGID_2356,0.002586158,0.006830697,0.006140855,0.001826181,AGID_2356,NAN,Europe,Europe,NA,NA,NA,28.21466667,12.5,0.9,2.670998708,Europe_NA_NA
AGID_2357,0.002189683,0.005066755,0.004594246,0.001058543,AGID_2357,NAN,Europe,Europe,NA,NA,NA,14.98027778,9.142857143,1.35,2.348636795,Europe_NA_NA
AGID_2358,0.002237597,0.004704491,0.003580245,0.000651849,AGID_2358,NAN,Europe,Europe,NA,NA,NA,13.59363889,7.142857143,1.6,1.381551056,Europe_NA_NA
AGID_2359,0.001714538,0.00379544,0.004768124,0.001241106,AGID_2359,NAN,Europe,Europe,NA,NA,NA,22.04775,9.666666667,0.65,4.605170186,Europe_NA_NA
AGID_2360,0.001803598,0.003895837,0.00292271,0.000462733,AGID_2360,NAN,Europe,Europe,NA,NA,NA,9.53525,4.333333333,1.7,1.565757863,Europe_NA_NA
AGID_2361,0.001687415,0.003423924,0.003118282,0.000643465,AGID_2361,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.15,NA,Europe_NA_NA
AGID_2362,0.00190762,0.003873799,0.003446077,0.001153373,AGID_2362,NAN,Europe,Europe,NA,NA,NA,19.2495,4.222222222,1.7,2.118378286,Europe_NA_NA
AGID_2363,0.000993318,0.001216285,0.001397234,0.000685174,AGID_2363,NAN,Europe,Europe,NA,NA,NA,27.32722222,4.333333333,0.8,9.993219304,Europe_NA_NA
AGID_2364,0.000470478,0.000827682,0.001134439,0.000395802,AGID_2364,NAN,Europe,Europe,NA,NA,NA,21.24,5,0.8,13.81551056,Europe_NA_NA
AGID_2365,0.002645048,0.005686464,0.003566571,0.000730295,AGID_2365,NAN,Europe,Europe,NA,NA,NA,15.21925,4.166666667,1.7,1.289447652,Europe_NA_NA
AGID_2366,0.001711806,0.003179472,0.001655976,0.000216969,AGID_2366,NAN,Europe,Europe,NA,NA,NA,9.2995,2.666666667,3,0.690775528,Europe_NA_NA
AGID_2367,0.001528872,0.002510098,0.00173409,0.000283813,AGID_2367,NAN,Europe,Europe,NA,NA,NA,5.535875,2.125,3,1.151292546,Europe_NA_NA
AGID_2368,0.0005334,0.000684565,0.000713494,0.000187969,AGID_2368,NAN,Europe,Europe,NA,NA,NA,8.847583333,1.313868613,2,5.295945714,Europe_NA_NA
AGID_2369,0.000759347,0.001608781,0.001074251,0.000190077,AGID_2369,NAN,Europe,Europe,NA,NA,NA,3.7963,1.083333333,4.1,1.105240845,Europe_NA_NA
AGID_2370,0.001276441,0.00319239,0.003913785,0.001000332,AGID_2370,NAN,Europe,Europe,NA,NA,NA,NA,NA,1,4.835428695,Europe_NA_NA
AGID_2371,0.001175998,0.002993625,0.003671201,0.001022725,AGID_2371,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.8,4.973583801,Europe_NA_NA
AGID_2372,0.000749626,0.00145543,0.001416922,0.000195877,AGID_2372,NAN,Europe,Europe,NA,NA,NA,NA,NA,2.2,2.947308919,Europe_NA_NA
AGID_2374,0.001605464,0.00268403,0.002525121,0.001011938,AGID_2374,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.7,3.407825938,Europe_NA_NA
AGID_2375,0.001772747,0.004397549,0.004171395,0.001224499,AGID_2375,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.7,3.269670832,Europe_NA_NA
AGID_2376,0.001604213,0.002998448,0.0024755,0.000566506,AGID_2376,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.2,1.888119776,Europe_NA_NA
AGID_2377,0.002294909,0.004753341,0.004123608,0.001017287,AGID_2377,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.1,1.842068074,Europe_NA_NA
AGID_2378,0.001823782,0.004144862,0.003630445,0.000613871,AGID_2378,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.3,1.703912969,Europe_NA_NA
AGID_2379,0.00204233,0.004532313,0.004011626,0.000964744,AGID_2379,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.4,1.657861267,Europe_NA_NA
AGID_2380,0.001747429,0.003898452,0.00364513,0.001286162,AGID_2380,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.3,1.796016373,Europe_NA_NA
AGID_2381,0.003785613,0.011830798,0.011823725,0.002107124,AGID_2381,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.55,1.842068074,Europe_NA_NA
AGID_2382,0.001523896,0.003287454,0.003657265,0.000671388,AGID_2382,NAN,Europe,Europe,NA,NA,NA,NA,NA,1,3.499929341,Europe_NA_NA
AGID_2383,0.001652382,0.003336413,0.003506695,0.000567809,AGID_2383,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.4,2.71705041,Europe_NA_NA
AGID_2384,0.001577823,0.002092401,0.001383911,0.000414688,AGID_2384,NAN,Europe,Europe,NA,NA,NA,11.94854167,2,4.3,0.921034037,Europe_NA_NA
AGID_2385,0.00200174,0.003043593,0.002454592,0.000859332,AGID_2385,NAN,Europe,Europe,NA,NA,NA,1.98609375,4,2,1.703912969,Europe_NA_NA
AGID_2386,0.003962786,0.005384177,0.004565098,0.002534951,AGID_2386,NAN,Europe,Europe,NA,NA,NA,18.80678571,4.25,1.8,1.888119776,Europe_NA_NA
AGID_2387,0.002638476,0.005042017,0.003464252,0.000592009,AGID_2387,NAN,Europe,Europe,NA,NA,NA,7.577333333,5.25,1.8,0.828930633,Europe_NA_NA
AGID_2388,0.001872443,0.002727666,0.002340083,0.000305283,AGID_2388,NAN,Europe,Europe,NA,NA,NA,14.29,15.2,2.1,2.578895304,Europe_NA_NA
AGID_2389,0.004285327,0.007859967,0.006032411,0.000958301,AGID_2389,NAN,Europe,Europe,NA,NA,NA,12.17375,4.75,1.6,1.335499354,Europe_NA_NA
AGID_2390,0.001418784,0.002708257,0.001927831,0.000224769,AGID_2390,NAN,Europe,Europe,NA,NA,NA,5.886666667,25.2,2.8,1.24339595,Europe_NA_NA
AGID_2391,0.001193682,0.002057002,0.001552482,0.000229807,AGID_2391,NAN,Europe,Europe,NA,NA,NA,6.786,2.75,3.5,1.749964671,Europe_NA_NA
AGID_2392,0.00208303,0.004122367,0.00318194,0.000620352,AGID_2392,NAN,Europe,Europe,NA,NA,NA,27.07566667,25.5,1.3,1.749964671,Europe_NA_NA
AGID_2393,0.002186705,0.003277998,0.002666503,0.000620428,AGID_2393,NAN,Europe,Europe,NA,NA,NA,15.39033333,4.4,1.4,2.348636795,Europe_NA_NA
AGID_2395,0.001918689,0.00291434,0.002276973,0.000485548,AGID_2395,NAN,Europe,Europe,NA,NA,NA,22.99175,4.25,2,2.394688497,Europe_NA_NA
AGID_2396,0.001318233,0.002215237,0.002203916,0.000361408,AGID_2396,NAN,Europe,Europe,NA,NA,NA,19.254,4.8,1.6,3.822291254,Europe_NA_NA
AGID_2397,0.001110321,0.002444306,0.00252201,0.00042854,AGID_2397,NAN,Europe,Europe,NA,NA,NA,18.45125,6.4,1.1,3.545981043,Europe_NA_NA
AGID_2398,0.001609551,0.002709457,0.001933783,0.000477388,AGID_2398,NAN,Europe,Europe,NA,NA,NA,3.2328125,1.142857143,3,1.151292546,Europe_NA_NA
AGID_2399,0.00073445,0.00123443,0.001518563,0.000485418,AGID_2399,NAN,Europe,Europe,NA,NA,NA,13.7765,3.6,1.2,6.953806981,Europe_NA_NA
AGID_2400,0.000905715,0.001466171,0.001298547,0.000205239,AGID_2400,NAN,Europe,Europe,NA,NA,NA,6.499,2.888888889,2.8,3.039412323,Europe_NA_NA
AGID_2401,0.000738931,0.001161122,0.001450088,0.000508922,AGID_2401,NAN,Europe,Europe,NA,NA,NA,13.53136364,6,0.9,8.887978459,Europe_NA_NA
AGID_2402,0.001125146,0.001733733,0.001291056,0.000190553,AGID_2402,NAN,Europe,Europe,NA,NA,NA,3.09675,5.75,4,1.519706161,Europe_NA_NA
AGID_2403,0.002480835,0.003850755,0.003148819,0.000759077,AGID_2403,NAN,Europe,Europe,NA,NA,NA,5.935625,4,2.2,2.026274882,Europe_NA_NA
AGID_2404,0.002022762,0.002951147,0.00229189,0.000914892,AGID_2404,NAN,Europe,Europe,NA,NA,NA,4.370769231,2.2,3.2,1.842068074,Europe_NA_NA
AGID_2405,0.002410512,0.00506743,0.004527806,0.001130551,AGID_2405,NAN,Europe,Europe,NA,NA,NA,17.6445,4.5,1.3,2.072326584,Europe_NA_NA
AGID_2406,0.000677544,0.000841666,0.000988636,0.00045347,AGID_2406,NAN,Europe,Europe,NA,NA,NA,11.11225,2.8,1.2,9.026133565,Europe_NA_NA
AGID_2407,0.001190589,0.002265184,0.001857448,0.000267374,AGID_2407,NAN,Europe,Europe,NA,NA,NA,5.132,3,3.2,1.888119776,Europe_NA_NA
AGID_2408,0.001447436,0.002483932,0.001916579,0.000303237,AGID_2408,NAN,Europe,Europe,NA,NA,NA,6.57075,3.25,3,1.47365446,Europe_NA_NA
AGID_2409,0.001468339,0.002397854,0.001694546,0.000240641,AGID_2409,NAN,Europe,Europe,NA,NA,NA,4.0125,2.5,3,1.289447652,Europe_NA_NA
AGID_2410,0.002340298,0.004436182,0.00291057,0.000322061,AGID_2410,NAN,Europe,Europe,NA,NA,NA,4.36075,4.25,2.4,0.782878932,Europe_NA_NA
AGID_2411,0.001051256,0.002032448,0.002019207,0.000363455,AGID_2411,NAN,Europe,Europe,NA,NA,NA,20.91366667,3.833333333,1.4,3.361774236,Europe_NA_NA
AGID_2412,0.004850869,0.014701347,0.012181121,0.001928417,AGID_2412,NAN,Europe,Europe,NA,NA,NA,37.16916667,18.8,0.4,1.703912969,Europe_NA_NA
AGID_2413,0.001266308,0.002370232,0.002053993,0.000469917,AGID_2413,NAN,Europe,Europe,NA,NA,NA,28.60136364,4.5,1.8,2.210481689,Europe_NA_NA
AGID_2414,0.002325736,0.004614949,0.003682344,0.000646123,AGID_2414,NAN,Europe,Europe,NA,NA,NA,11.21431818,4.666666667,1.9,1.197344248,Europe_NA_NA
AGID_2415,0.001287651,0.002041655,0.001541876,0.000234702,AGID_2415,NAN,Europe,Europe,NA,NA,NA,2.712333333,4,3.7,1.335499354,Europe_NA_NA
AGID_2416,0.001275747,0.00213783,0.001769697,0.000324786,AGID_2416,NAN,Europe,Europe,NA,NA,NA,6.924791667,4.5,2.4,1.796016373,Europe_NA_NA
AGID_2417,0.001317013,0.002182395,0.001624775,0.000253903,AGID_2417,NAN,Europe,Europe,NA,NA,NA,4.633333333,1.666666667,3.5,1.47365446,Europe_NA_NA
AGID_2418,0.002047542,0.003306565,0.001690801,0.000197769,AGID_2418,NAN,Europe,Europe,NA,NA,NA,2.711,5.25,4,0.50656872,Europe_NA_NA
AGID_2419,0.006699431,0.015119725,0.010089901,0.002000772,AGID_2419,NAN,Europe,Europe,NA,NA,NA,34.57785714,10.75,0.5,1.059189143,Europe_NA_NA
AGID_2420,0.001059729,0.002113188,0.002550921,0.000630361,AGID_2420,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.1,5.111738906,Europe_NA_NA
AGID_2421,0.001202154,0.002005589,0.001871937,0.000366003,AGID_2421,NAN,Europe,Europe,NA,NA,NA,NA,NA,2,3.085464025,Europe_NA_NA
AGID_2422,0.00156273,0.004846161,0.005495054,0.000902134,AGID_2422,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.9,2.578895304,Europe_NA_NA
AGID_2423,0.002235109,0.006362539,0.006581405,0.001028548,AGID_2423,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.7,2.532843602,Europe_NA_NA
AGID_2424,0.000653193,0.001232313,0.001401111,0.000310695,AGID_2424,NAN,Europe,Europe,NA,NA,NA,NA,NA,1.4,3.96044636,Europe_NA_NA
AGID_2425,0.002959638,0.006502164,0.006589167,0.002891522,AGID_2425,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.6,3.638084447,Europe_NA_NA
AGID_2426,0.002568506,0.0061757,0.006284836,0.002509663,AGID_2426,NAN,Europe,Europe,NA,NA,NA,NA,NA,0.6,3.269670832,Europe_NA_NA
AGID_2427,0.002679873,0.005445674,0.005589828,0.001278252,AGID_2427,NAN,Europe,Europe,NA,NA,NA,17.85568182,12.44444444,1.2,2.670998708,Europe_NA_NA
AGID_259,0.001017927,0.001578083,0.00181366,0.0004868,AGID_259,NAN,Estonia,AC_Krista,66.71422,27.40964,2018-06-06,8.49,3.4,1.6,4.374911677,AC_Krista_2018_06
AGID_260,0.000890171,0.001753509,0.002497723,0.000934959,AGID_260,NAN,Estonia,AC_Krista,66.78603,27.44144,2018-06-06,19.09,10.45,0.7,9.072185266,AC_Krista_2018_06
AGID_296,0.01747059,0.018190239,0.007414636,0.000592965,AGID_296,NAN,Canada,Canada_Erie,42.10444444,83.135,2012-08-20,0.5,5,1.9,0.126927031,Canada_Erie_2012_08
AGID_297,0.008491676,0.013475509,0.005450427,0.000520686,AGID_297,NAN,Canada,Canada_Erie,41.96888889,83.20833333,2012-08-20,3.1,3.7,2.75,0.154820718,Canada_Erie_2012_08
AGID_298,0.011750164,0.014058799,0.005047158,0.001004952,AGID_298,NAN,Canada,Canada_Erie,41.86666667,83.20055556,2012-08-20,0.9,1.785,5,0.117747922,Canada_Erie_2012_08
AGID_299,0.008865295,0.02019354,0.014182353,0.003180535,AGID_299,NAN,Canada,Canada_Erie,41.46916667,82.71555556,2012-08-21,27,22.8,0.5,0.492132836,Canada_Erie_2012_08
AGID_300,0.013372459,0.020230723,0.010700737,0.002461008,AGID_300,NAN,Canada,Canada_Erie,41.72,83.03611111,2012-08-21,5.8,6.46,1.5,0.224787554,Canada_Erie_2012_08
AGID_301,0.012432617,0.020211642,0.01004389,0.000839234,AGID_301,NAN,Canada,Canada_Erie,41.675,83.17333333,2012-08-21,8.9,5.166666667,2.5,0.390385148,Canada_Erie_2012_08
AGID_302,0.012319278,0.020466684,0.010478482,0.000876178,AGID_302,NAN,Canada,Canada_Erie,41.75694444,83.21638889,2012-08-21,6.9,5.78,2,0.307167208,Canada_Erie_2012_08
AGID_303,0.00738034,0.016987715,0.010069348,0.002521203,AGID_303,NAN,Canada,Canada_Erie,41.73361111,83.38583333,2012-08-21,32.6,14.16,1,0.645060208,Canada_Erie_2012_08
AGID_304,0.011556502,0.026844416,0.012568628,0.001665653,AGID_304,NAN,Canada,Canada_Erie,41.84444444,83.28944444,2012-08-21,27.7,4.87,1.5,0.359702601,Canada_Erie_2012_08
AGID_305,0.006384652,0.011087003,0.004586634,0.000401282,AGID_305,NAN,Canada,Canada_Erie,41.8,82.285,2012-08-22,4.4,2.89,2.5,0.236807398,Canada_Erie_2012_08
AGID_306,0.008246142,0.015455872,0.008125608,0.000840406,AGID_306,NAN,Canada,Canada_Erie,41.48666667,82.48333333,2012-08-22,10.6,5.18,2,0.352433052,Canada_Erie_2012_08
AGID_307,0.008075767,0.014428237,0.007030386,0.000602348,AGID_307,NAN,Canada,Canada_Erie,41.45083333,82.43666667,2012-08-22,9.3,4.3,2.2,0.346207484,Canada_Erie_2012_08
AGID_308,0.006932204,0.013027317,0.006247042,0.000614927,AGID_308,NAN,Canada,Canada_Erie,41.48333333,82.18333333,2012-08-22,7.7,5.5,2.5,0.338975118,Canada_Erie_2012_08
AGID_309,0.007218849,0.012678855,0.00626093,0.001278702,AGID_309,NAN,Canada,Canada_Erie,41.63777778,82.08388889,2012-08-22,10.4,4.91,3,0.317517605,Canada_Erie_2012_08
